car_title,car_link,car_price,currency,years
Mercedes-Benz Klasa C W205,https://www.otomoto.pl/oferta/mercedes-benz-klasa-c-c200-4matic-pakiet-exclusive-super-oferta-ID6AGpSk.html#3158994ee0,166 000,PLN,2018
Peugeot 508,https://www.otomoto.pl/oferta/peugeot-508-gwarancja-bez-limitu-km-w-cenie-pojazdu-ID6AGvEa.html#3158994ee0,56 900,PLN,2013
Volvo V60,https://www.otomoto.pl/oferta/volvo-v60-dealer-volvo-karlik-d4-181km-automat-nawigacja-salon-pl-fv23-ID6A7QSG.html#3158994ee0,69 900,PLN,2014
Volkswagen Touran III,https://www.otomoto.pl/oferta/volkswagen-touran-high-2-0tdi-150km-navi-keyless-kamera-cofania-acc-salon-pl-ID6Bsvpg.html#3158994ee0,71 900,PLN,2016
Mercedes-Benz CLA,https://www.otomoto.pl/oferta/mercedes-benz-cla-cla200-shooting-brake-linia-amg-night-super-oferta-ID6Bs37M.html#3158994ee0,150 000,PLN,2018
Jaguar F-Type,https://www.otomoto.pl/oferta/jaguar-f-type-dealer-jaguar-karlik-poznan-3-0-s-c-340km-fv23-gwarancja-approved-ID6A7Qm1.html#3158994ee0,214 900,PLN,2013
Mercedes-Benz Klasa S W222,https://www.otomoto.pl/oferta/mercedes-benz-klasa-s-s500-cabrio-pakiet-amg-super-oferta-ID6z3i9F.html#3158994ee0,549 000,PLN,2016
Mercedes-Benz Klasa S W222,https://www.otomoto.pl/oferta/mercedes-benz-klasa-s-400-4matic-linia-amg-wersja-dluga-demo-niski-przebieg-ID6zmP1w.html#3158994ee0,449 900,PLN,2017
Chevrolet Orlando,https://www.otomoto.pl/oferta/chevrolet-orlando-1-8-16v-benzyna-lpg-gaz-140-ps-klima-alu-7-osobowy-2012-ID6BwjIG.html#3158994ee0,33 990,PLN,2012
car_title,car_link,car_price,currency,years
Nissan Note II,https://www.otomoto.pl/oferta/nissan-note-dealer-karlik-malta-1-5-dci-90-km-salon-pl-ID6A7QUn.html#ce492350c7,29 800,PLN,2015
Škoda Fabia III,https://www.otomoto.pl/oferta/skoda-fabia-hatchback-1-0-mpi-lpg-60-km-ambition-gwarancja-po-serwisie-ID6AYGed.html#ce492350c7,37 499,PLN,2017
Land Rover Range Rover IV,https://www.otomoto.pl/oferta/land-rover-range-rover-dealer-jlr-karlik-poznan-malta-ID6A7QI2.html#ce492350c7,284 900,PLN,2015
Audi A4 B8,https://www.otomoto.pl/oferta/audi-a4-3-0-tdi-quattro-keyless-b-o-went-fotele-prywatne-ID6BwjIp.html#ce492350c7,67 000,PLN,2011
BMW Seria 3 E46,https://www.otomoto.pl/oferta/bmw-seria-3-bmw-e46-2003r-2-0d-150km-sedan-skora-banan-bogata-doinwestowana-ID6BrbKw.html#ce492350c7,12 900,PLN,2003
Volvo V60,https://www.otomoto.pl/oferta/volvo-v60-gwarancja-bez-limitu-km-w-cenie-pojazdu-ID6A7QyQ.html#ce492350c7,97 900,PLN,2015
Opel Insignia A,https://www.otomoto.pl/oferta/opel-insignia-bezwypadkowy-maly-przebieg-cosmo-xenon-ID6BwjId.html#ce492350c7,30 900,PLN,2009
Volkswagen Passat CC,https://www.otomoto.pl/oferta/volkswagen-passat-cc-passat-cc-4motion-dsg-2-0tdi-170km-ID6BwjHY.html#ce492350c7,45 900,PLN,2010
Volvo V60,https://www.otomoto.pl/oferta/volvo-v60-dealer-volvo-karlik-poznan-d4-181km-aut-nawigacja-salon-pl-fv23-ID6A7QWw.html#ce492350c7,69 900,PLN,2014
BMW Seria 1 E87,https://www.otomoto.pl/oferta/bmw-seria-1-stan-bd-nawigacja-szyberdach-nowe-opony-zima-el-skl-lusterka-ID6BwjHV.html#ce492350c7,28 000,PLN,2008
Volkswagen Tiguan I,https://www.otomoto.pl/oferta/volkswagen-tiguan-2-0tdi-140km-piekny-sport-fr-park-assist-chrom-serwis-ID6BwjHZ.html#ce492350c7,45 900,PLN,2011
Land Rover Range Rover Sport II,https://www.otomoto.pl/oferta/land-rover-range-rover-sport-gwarancja-bez-limitu-km-w-cenie-pojazdu-ID6A7QNm.html#ce492350c7,204 900,PLN,2015
Nissan Qashqai I,https://www.otomoto.pl/oferta/nissan-qashqai-100-oryginal-ID6BwjGE.html#ce492350c7,24 900,PLN,2009
Cadillac Escalade,https://www.otomoto.pl/oferta/cadillac-escalade-dluga-wersja-esv-nie-wymaga-zadnego-nakladu-fv-23-ID6BtWsG.html#ce492350c7,73 000,PLN,2007
BMW X5 F15,https://www.otomoto.pl/oferta/bmw-x5-bmw-x5-25xd-m-pakiet-salon-pl-serwis-aso-gwarancja-vat-23-ID6BrkJ5.html#ce492350c7,269 900,PLN,2018
Volkswagen Passat B8,https://www.otomoto.pl/oferta/volkswagen-passat-variant-city-2-0-tdi-scr-110-kw-150-km-manualna-6-biegowa-ID6BsvnP.html#ce492350c7,109 900,PLN,2018
Jaguar XF X250,https://www.otomoto.pl/oferta/jaguar-xf-gwarancja-bez-limitu-km-w-cenie-pojazdu-salon-pl-ID6A7QC9.html#ce492350c7,161 900,PLN,2015
BMW Seria 3 F30,https://www.otomoto.pl/oferta/bmw-seria-3-bmw-318d-143km-f31-modern-line-60-tys-km-serwisowany-w-bmw-ID6BqS9D.html#ce492350c7,69 900,PLN,2014
Volvo XC 60 I,https://www.otomoto.pl/oferta/volvo-xc-60-auto-zadbane-pierwszy-wlasciciel-serwisowany-ID6BrDzR.html#ce492350c7,93 000,PLN,2015
Honda Civic IX,https://www.otomoto.pl/oferta/honda-civic-dealer-honda-karlik-poznan-malta-1-8-tourer-salon-pl-ID6AYhO1.html#ce492350c7,58 900,PLN,2016
Ford Focus Mk2,https://www.otomoto.pl/oferta/ford-focus-ii-1-6-tdci-nowy-rozrzad-100-pdc-nawigacja-isofix-pogrz-szyba-ID6Brlox.html#ce492350c7,12 900,PLN,2008
Peugeot 5008 II,https://www.otomoto.pl/oferta/peugeot-5008-wersja-active-oferta-wazna-do-30-11-2018r-ID6zx3oX.html#ce492350c7,106 900,PLN,2017
BMW Seria 5 F10,https://www.otomoto.pl/oferta/bmw-seria-5-gwarancja-bez-limitu-km-w-cenie-pojazdu-salon-pl-ID6A7QEp.html#ce492350c7,78 900,PLN,2011
Audi A6 C7,https://www.otomoto.pl/oferta/audi-a6-3-0-tdi-competition-sline-exterieur-bose-acc-hud-pano-tv-akcyza-vat23-ID6Bu8st.html#ce492350c7,169 950,PLN,2015
Toyota Avensis III,https://www.otomoto.pl/oferta/toyota-avensis-2-2-d-cat-aut-premium-executive-navi-salon-polska-ID6BwjDE.html#ce492350c7,39 500,PLN,2012
Volkswagen CC,https://www.otomoto.pl/oferta/volkswagen-cc-vw-cc-2013-z-polskiego-salonu-99500km-skrzynia-dsg-ID6Bqm1w.html#ce492350c7,64 900,PLN,2013
Toyota RAV4 IV,https://www.otomoto.pl/oferta/toyota-rav4-2-0-d4d-premium-salon-polska-fv-23-ID6BqbMU.html#ce492350c7,54 900,PLN,2013
Audi A3 8V,https://www.otomoto.pl/oferta/audi-a3-sportback-sport-1-5-tfsi-150-km-s-tronic-audi-centrum-lodz-ID6BtgLR.html#ce492350c7,152 900,PLN,2018
Audi A5 F5,https://www.otomoto.pl/oferta/audi-a5-sportback-2-0tdi-190km-quattro-matrix-masaze-navi-sline-acc-virtual-ID6BhZRW.html#ce492350c7,199 900,PLN,2016
Škoda Octavia III,https://www.otomoto.pl/oferta/skoda-octavia-liftback-1-4-tsi-150-km-ambition-amazing-niski-przebieg-salon-pl-ID6AYncR.html#ce492350c7,67 499,PLN,2016
BMW Seria 1 F20,https://www.otomoto.pl/oferta/bmw-seria-1-bmw-118i-edition-m-sport-shad-led-navi-czujniki-parkowania-ID6BtgLn.html#ce492350c7,99 900,PLN,2017
BMW Seria 3 F30,https://www.otomoto.pl/oferta/bmw-seria-3-bmw-320i-xdrive-gt-model-m-sport-bi-ksen-hifi-18-ID6BtgLu.html#ce492350c7,189 900,PLN,2018
car_title,car_link,car_price,currency,years
BMW Seria 5 F10,https://www.otomoto.pl/oferta/bmw-seria-5-ID6Br9cH.html#0c2a45174c,100 000,PLN,2013
Mercedes-Benz Klasa C W205,https://www.otomoto.pl/oferta/mercedes-benz-klasa-c-upust-ponad-24000pln-c-coupe-fl-200-4-matic-zawila-3-krakow-ID6BqbII.html#0c2a45174c,159 900,PLN,2018
BMW Seria 5 G30,https://www.otomoto.pl/oferta/bmw-seria-5-bmw-520-d-m-pakiet-2017-r-g30-ID6AVRyz.html#0c2a45174c,175 000,PLN,2017
Mazda 3 III,https://www.otomoto.pl/oferta/mazda-3-salon-polska-68-tys-km-jak-nowa-dealer-autoryzowany-165-km-ID6BrHQo.html#0c2a45174c,55 900,PLN,2014
Ford Focus Mk3,https://www.otomoto.pl/oferta/ford-focus-rata-juz-od-590-zl-gwarancja-do-2020-roku-ID6AFuXx.html#0c2a45174c,49 850,PLN,2017
Audi A5 8T,https://www.otomoto.pl/oferta/audi-a5-2-0-tfsi-180km-pakiet-s-line-brazowe-skory-serwis-ID6AStuA.html#0c2a45174c,38 990,PLN,2009
Audi A6 C7,https://www.otomoto.pl/oferta/audi-a6-3-0-diesel-maly-przebieg-s-line-full-led-zobacz-faktura-ID6z4qYj.html#0c2a45174c,129 900,PLN,2014
Škoda Octavia III,https://www.otomoto.pl/oferta/skoda-octavia-liftback-1-4-tsi-140-km-ambition-9xairbag-salon-polska-serwisowany-ID6Brhm9.html#0c2a45174c,47 999,PLN,2014
Toyota Verso,https://www.otomoto.pl/oferta/toyota-verso-1-8-b-147km-premium-salon-pl-serwis-aso-navi-ID6BwjFK.html#0c2a45174c,55 500,PLN,2013
Audi A4 B8,https://www.otomoto.pl/oferta/audi-a4-2-0tdi-177km-stronic-quattro-1-wl-salon-pl-fvat-23-ID6BwjFz.html#0c2a45174c,97 900,PLN,2015
Nissan Qashqai II,https://www.otomoto.pl/oferta/nissan-qashqai-1-5-dci-115km-n-connecta-pakiet-styl-grzana-szyba-i-fotele-2018-ID6zabyl.html#0c2a45174c,93 900,PLN,2018
Volvo XC 60 I,https://www.otomoto.pl/oferta/volvo-xc-60-ocean-race-d4-awd-salon-polska-aso-ID6BroFr.html#0c2a45174c,134 999,PLN,2016
Honda Civic VIII,https://www.otomoto.pl/oferta/honda-civic-ID6BwjF0.html#0c2a45174c,20 700,PLN,2007
Audi A8 D3,https://www.otomoto.pl/oferta/audi-a8-audi-a8-ID6BwjF7.html#0c2a45174c,49 000,PLN,2006
BMW M4,https://www.otomoto.pl/oferta/bmw-m4-bmw-m4-coupe-individual-blue-hera-mica-metallic-ID6BtgK2.html#0c2a45174c,349 900,PLN,2017
BMW Seria 5 F10,https://www.otomoto.pl/oferta/bmw-seria-5-okazja-bmw-f10-tuning-nowa-cena-ID6B0azi.html#0c2a45174c,59 000,PLN,2011
BMW Seria 3 F30,https://www.otomoto.pl/oferta/bmw-seria-3-bmw-318i-touring-m-sport-shadow-adapt-reflektory-kamera-cof-ID6BtgJP.html#0c2a45174c,129 900,PLN,2017
BMW Seria 6 G32,https://www.otomoto.pl/oferta/bmw-seria-6-bmw-630d-xdrive-gt-g32-pakiet-m-wentyl-fotele-szklany-dach-ID6BtgJS.html#0c2a45174c,359 900,PLN,2017
BMW Seria 7 G11/12,https://www.otomoto.pl/oferta/bmw-seria-7-bmw-750i-xdrive-limousine-went-fotele-harman-20-ID6BtgK0.html#0c2a45174c,379 900,PLN,2017
Mercedes-Benz Klasa A W177,https://www.otomoto.pl/oferta/mercedes-benz-klasa-a-nowa-a-klasa-a-200-zawila-3-krakow-ID6BqbGe.html#0c2a45174c,135 500,PLN,2018
BMW Seria 3 F30,https://www.otomoto.pl/oferta/bmw-seria-3-bmw-318i-sport-line-navi-automat-led-inchcape-w-wa-ID6BtgJM.html#0c2a45174c,99 900,PLN,2016
Ford Fiesta Mk6,https://www.otomoto.pl/oferta/ford-fiesta-gwarancja-zamiana-60tys-km-oryginalny-przebieg-ksiazki-ID6BtgJY.html#0c2a45174c,12 500,PLN,2007
Audi A5 8T,https://www.otomoto.pl/oferta/audi-a5-perfekcyjne-audi-a5-quatro-ID6BwjE6.html#0c2a45174c,63 900,PLN,2010
Volkswagen Passat B6,https://www.otomoto.pl/oferta/volkswagen-passat-2-0fsi-moc-150km-skory-tempomat-klimatronik-alufelgi-po-oplatach-ID6BwjsH.html#0c2a45174c,18 900,PLN,2005
Toyota C-HR,https://www.otomoto.pl/oferta/toyota-c-hr-1-8-hybrid-122-km-e-cvt-selection-ID6Bu8nu.html#0c2a45174c,112 700,PLN,2018
Kia Sportage III,https://www.otomoto.pl/oferta/kia-sportage-kia-sportage-1-7-crdi-bezwypadkowa-kupiona-w-polsce-serwisowana-ID6BwjDP.html#0c2a45174c,46 900,PLN,2011
Opel Corsa D,https://www.otomoto.pl/oferta/opel-corsa-1-0-12v-essentia-salon-polska-pierwszy-wlasciciel-ID6Bq8hA.html#0c2a45174c,8 500,PLN,2007
Volkswagen up!,https://www.otomoto.pl/oferta/volkswagen-up-move-up-1-0-75-km-automat-wyprzedaz-rocznika-w-aso-plichta-ID6AUnnd.html#0c2a45174c,45 900,PLN,2018
Toyota Avensis II,https://www.otomoto.pl/oferta/toyota-avensis-2-0-diesel-126-km-2007-rok-zarejestrowany-super-stan-lift-ID6BwjDN.html#0c2a45174c,16 400,PLN,2007
Audi A4 B9,https://www.otomoto.pl/oferta/audi-a4-2-0-tfsi-quattro-swiezo-sprowadzona-sliczna-lekko-uszkodzona-ID6BeehZ.html#0c2a45174c,65 900,PLN,2016
Audi A3 8P,https://www.otomoto.pl/oferta/audi-a3-audi-a3-8p-ID6B72j6.html#0c2a45174c,24 999,PLN,2010
BMW Seria 5 F10,https://www.otomoto.pl/oferta/bmw-seria-5-alpinweiss-m-pakiet-panorama-skora-xenon-kamera-alpinweiss-f11-ID6Bu6JF.html#0c2a45174c,67 900,PLN,2011
car_title,car_link,car_price,currency,years
Opel Astra J,https://www.otomoto.pl/oferta/opel-astra-enjoy-2014r-fv23-krajserwistempomat-ID6BrHNj.html#b5245fb968,34 900,PLN,2014
Volkswagen Arteon,https://www.otomoto.pl/oferta/volkswagen-arteon-elegance-2-0-tdi-190-km-dsg-od-reki-wyprzedaz-rocznika-w-asod-ID6zbSaX.html#b5245fb968,164 900,PLN,2017
Ford Kuga II,https://www.otomoto.pl/oferta/ford-kuga-piekna-biala-kuga-w-super-nienagannym-stanie-ID6BubEl.html#b5245fb968,59 900,PLN,2014
Seat Ibiza V,https://www.otomoto.pl/oferta/seat-ibiza-salon-polska-niski-przebieg-gwarancja-fabryczna-fv-23-ID6Br7nd.html#b5245fb968,44 900,PLN,2017
Mercedes-Benz Klasa C W205,https://www.otomoto.pl/oferta/mercedes-benz-klasa-c-avangarde-polski-salon-ID6BwjDo.html#b5245fb968,93 900,PLN,2014
Seat Leon III,https://www.otomoto.pl/oferta/seat-leon-style-1-0-tsi-115km-gwarancja-5-lat-ID6BrIeT.html#b5245fb968,68 150,PLN,2018
BMW 3GT,https://www.otomoto.pl/oferta/bmw-3gt-luxury-led-xenon-alu-18-automat-ID6BwjBQ.html#b5245fb968,74 900,PLN,2014
Audi A5 8T,https://www.otomoto.pl/oferta/audi-a5-audi-a5-2-0-tfsi-211km-salon-polska-s-line-zadbana-osoba-prywatna-ID6BtgmP.html#b5245fb968,51 500,PLN,2009
Honda Accord VIII,https://www.otomoto.pl/oferta/honda-accord-salon-polska-serwis-aso-oryginalny-przebieg-i-rejestracja-01-13-ID6Bi798.html#b5245fb968,56 900,PLN,2012
Toyota Avensis III,https://www.otomoto.pl/oferta/toyota-avensis-aso-pl-serwis-ks-gwarancyjna-f-vat23-ID6BtWis.html#b5245fb968,44 900,PLN,2012
Opel Vivaro II,https://www.otomoto.pl/oferta/opel-vivaro-l2h1-9-osob-125km-salon-pl-bezwypadkowy-aso-fv23-auto-point-ID6Ax0FH.html#b5245fb968,84 900,PLN,2016
Škoda Octavia III,https://www.otomoto.pl/oferta/skoda-octavia-aso-pl-gwarancja-f-vat23-ID6BtWip.html#b5245fb968,38 900,PLN,2013
Kia Sportage III,https://www.otomoto.pl/oferta/kia-sportage-salon-polska-serwisowany-i-wlasciciel-gwarancja-do-03-2022-ID6Br7bJ.html#b5245fb968,54 900,PLN,2014
Chevrolet Orlando,https://www.otomoto.pl/oferta/chevrolet-orlando-7-osobowy-1-rej-2013-ID6BtWif.html#b5245fb968,29 900,PLN,2012
Volkswagen Passat B5,https://www.otomoto.pl/oferta/volkswagen-passat-1-9tdi-130km-manual-climatronic-hak-zamiana-ID6BwjCn.html#b5245fb968,6 600,PLN,2001
Opel Insignia A,https://www.otomoto.pl/oferta/opel-insignia-1-6i-115-km-edition-plus-polecam-ID6BtWi9.html#b5245fb968,31 900,PLN,2009
BMW Seria 3 E90,https://www.otomoto.pl/oferta/bmw-seria-3-sprawny-technicznie-dodatkowo-opony-zimowe-z-felgami-ID6BegW8.html#b5245fb968,20 500,PLN,2006
Chrysler Town & Country II,https://www.otomoto.pl/oferta/chrysler-town-country-hak-zbiornik-na-gaz-w-miejscu-kola-zapasowego-ID6Bsmpa.html#b5245fb968,65 900,PLN,2014
Volkswagen Passat B8,https://www.otomoto.pl/oferta/volkswagen-passat-r-line-i-wlasciciel-polski-salon-gwarancja-do-2021-roku-ID6zYrjX.html#b5245fb968,99 900,PLN,2017
Opel Insignia A,https://www.otomoto.pl/oferta/opel-insignia-salon-pl-zobacz-video-automat-163ps-1-wl-bixenon-led-ID6BsHQH.html#b5245fb968,39 999,PLN,2015
Seat Ateca,https://www.otomoto.pl/oferta/seat-ateca-wyprzedaz-xcellence-115-km-tdi-cr-dsg-ID6BtgGj.html#b5245fb968,126 085,PLN,2018
Toyota Avensis III,https://www.otomoto.pl/oferta/toyota-avensis-salon-pl-premium-gwarancja-navi-led-zobacz-video-ID6BsGWK.html#b5245fb968,52 500,PLN,2016
Peugeot 308 T8,https://www.otomoto.pl/oferta/peugeot-308-1-2-puretech-130km-active-60tys-km-po-duzym-przegladzie-w-peugeot-ID6BtNRR.html#b5245fb968,44 900,PLN,2015
Alfa Romeo Giulietta,https://www.otomoto.pl/oferta/alfa-romeo-giulietta-salon-pl-tylko-22-000km-1-4-tb-170ps-jak-nowa-zobacz-video-ID6BhzMA.html#b5245fb968,49 999,PLN,2013
Peugeot 607,https://www.otomoto.pl/oferta/peugeot-607-2-7-hdi-v6-automat-2006r-po-liftingu-mozliwa-zamiana-i-gwarancja-ID6AWwTo.html#b5245fb968,14 500,PLN,2006
Volkswagen Caddy IV,https://www.otomoto.pl/oferta/volkswagen-caddy-trendline-nawigacja-klimatyzacja-czujnik-zmierzchu-i-deszczu-ID6B0EjO.html#b5245fb968,64 146,PLN,2017
Kia Optima,https://www.otomoto.pl/oferta/kia-optima-kia-optima-fl-navi-skora-alu18-ID6B7BXl.html#b5245fb968,61 900,PLN,2015
Škoda Superb III,https://www.otomoto.pl/oferta/skoda-superb-150km-dsg-ambition-fresch-f-23-gw-12m-salonpl-bonkowscy-ID6BtWgR.html#b5245fb968,83 900,PLN,2016
Seat Ibiza V,https://www.otomoto.pl/oferta/seat-ibiza-wyprzedaz-full-led-95km-kola-zimowe-w-cenie-wielka-wyprzedaz-ID6BsIY2.html#b5245fb968,57 900,PLN,2018
Ford Focus Mk3,https://www.otomoto.pl/oferta/ford-focus-1-6-tdci-95km-piekny-i-zadbany-ID6Bwjz4.html#b5245fb968,21 500,PLN,2012
Ford C-MAX I,https://www.otomoto.pl/oferta/ford-c-max-1-6-101km-sprowadzony-oplacony-klima-komputer-abs-aso-ford-ID6Bwjz8.html#b5245fb968,19 700,PLN,2008
Škoda Superb II,https://www.otomoto.pl/oferta/skoda-superb-2-0-tdi-140km-ambition-4x4-gwarancja-dealer-plichta-vw-fv23-ID6BuQkP.html#b5245fb968,56 900,PLN,2014
car_title,car_link,car_price,currency,years
Renault Clio III,https://www.otomoto.pl/oferta/renault-clio-reno-clio-iii-ID6BwjvY.html#7ba30c8b98,12 500,PLN,2006
Škoda Superb II,https://www.otomoto.pl/oferta/skoda-superb-2-0-tdi-170km-dsg-dealer-plichta-vw-ID6BuQkE.html#7ba30c8b98,33 500,PLN,2011
Seat Alhambra II,https://www.otomoto.pl/oferta/seat-alhambra-2-0-tdi-150km-dsg-gwarancja-dealer-plichta-vw-fv23-ID6BuQih.html#7ba30c8b98,107 955,PLN,2017
Renault Fluence,https://www.otomoto.pl/oferta/renault-fluence-1-5-dci-95km-gwarancja-dealer-plichta-vw-fv23-ID6BuQhk.html#7ba30c8b98,29 900,PLN,2014
Lexus IS II,https://www.otomoto.pl/oferta/lexus-is-220d-nowe-alufelgi-17-lato-16-zima-nowe-opony-pirelli-ID6BseAu.html#7ba30c8b98,30 900,PLN,2008
Honda CR-V IV,https://www.otomoto.pl/oferta/honda-cr-v-salon-polska-serwisowany-panorama-fv-23-gwarancja-ID6Bw4TA.html#7ba30c8b98,83 900,PLN,2014
Seat Leon III,https://www.otomoto.pl/oferta/seat-leon-x-perience-1-4-tsi-125km-rabat-do-20-000-zl-gwarancja-5-lat-ID6ADhwv.html#7ba30c8b98,86 400,PLN,2018
Mercedes-Benz CLA,https://www.otomoto.pl/oferta/mercedes-benz-cla-220-4matic-czerwony-pakiet-night-amg-szklany-dach-ID6BsvaB.html#7ba30c8b98,159 900,PLN,2018
BMW X6 E71,https://www.otomoto.pl/oferta/bmw-x6-bmw-x6-2010r-ID6BwjwD.html#7ba30c8b98,65 000,PLN,2010
Volkswagen Polo V,https://www.otomoto.pl/oferta/volkswagen-polo-salon-polska-gwarancja-producenta-faktura-vat-23-ID6BdFCN.html#7ba30c8b98,54 900,PLN,2017
Peugeot 206,https://www.otomoto.pl/oferta/peugeot-206-2007r-1-4-benzyna-89000-przebiegu-dlugie-oplaty-super-stan-ID6BwjuG.html#7ba30c8b98,7 800,PLN,2007
Ford Mondeo Mk4,https://www.otomoto.pl/oferta/ford-mondeo-titanium-s-perlowy-lakier-navi-kamer-xenony-hifi-18-rok-gwarancji-ID6ARqVY.html#7ba30c8b98,47 900,PLN,2013
Mercedes-Benz CLA,https://www.otomoto.pl/oferta/mercedes-benz-cla-220-4matic-shooting-brake-amg-line-wyprzedaz-rocznika-w-aso-ID6zHkQB.html#7ba30c8b98,159 949,PLN,2018
Škoda Fabia III,https://www.otomoto.pl/oferta/skoda-fabia-ambition-1-0-mpi-75-km-fl-lpg-wyprzedaz-rocznika-w-aso-ID6Bsv8M.html#7ba30c8b98,47 700,PLN,2018
Škoda Octavia III,https://www.otomoto.pl/oferta/skoda-octavia-2-0tdi-dsg-top-wersja-stan-auta-perfekcyjny-bezwypadkowa-ID6yP6UB.html#7ba30c8b98,39 900,PLN,2013
Audi A6 C7,https://www.otomoto.pl/oferta/audi-a6-led-pneumatyka-bose-webasto-360-kamery-panorama-aso-gwarancja-ID6AWjvC.html#7ba30c8b98,235 500,PLN,2017
Audi S3 8V,https://www.otomoto.pl/oferta/audi-s3-2-0tfsi-s-tronic-300km-limuzyna-reflektory-led-bang-vat23-kraj-ID6Bsv3w.html#7ba30c8b98,164 900,PLN,2015
Mazda 3 III,https://www.otomoto.pl/oferta/mazda-3-sprzedam-mazde-3-wyprodukowan-w-grudniu-2014-r-ID6Busj5.html#7ba30c8b98,48 900,PLN,2014
Hyundai Terracan,https://www.otomoto.pl/oferta/hyundai-terracan-hyundai-terracan-2-9-crdi-hr-150-km-skora-navi-jbl-bilstein-b6-4x4-ID6Bwjrc.html#7ba30c8b98,14 500,PLN,2004
Volkswagen Passat B7,https://www.otomoto.pl/oferta/volkswagen-passat-volkswagen-passat-2-0-tdi-comfortline-dealer-fv-23-r-line-ID6AsdSk.html#7ba30c8b98,69 900,PLN,2013
Mercedes-Benz Klasa S W222,https://www.otomoto.pl/oferta/mercedes-benz-klasa-s-salon-polska-nowy-maybach-2018-najtaniej-rata-3700zl-kilka-sztuk-ID6yMYUZ.html#7ba30c8b98,569 000,PLN,2018
Volvo C30,https://www.otomoto.pl/oferta/volvo-c30-auto-jest-uzytkowane-tylko-przez-mnie-jest-w-super-stanie-ID6Brbqm.html#7ba30c8b98,15 400,PLN,2007
Opel Astra H,https://www.otomoto.pl/oferta/opel-astra-2008-1-4benzyna-superstan-oplacony-zobacz-ID6Bwjom.html#7ba30c8b98,17 499,PLN,2008
Mazda 5 I,https://www.otomoto.pl/oferta/mazda-5-auto-z-niemiec-2-0-turbodiesel-143-km-7-osobowa-pelna-elektryka-ID6B1Xdd.html#7ba30c8b98,17 900,PLN,2008
Mercedes-Benz Klasa S W222,https://www.otomoto.pl/oferta/mercedes-benz-klasa-s-nowy-maybach-s560-4-matic-2018-gwarancja-salon-pl-ID6zbYls.html#7ba30c8b98,569 000,PLN,2018
Toyota Avensis III,https://www.otomoto.pl/oferta/toyota-avensis-2-0-152km-iwl-aso-przebieg-52tys-pod-szyba-przod-kamera-led-ksenon-ID6Bu8iE.html#7ba30c8b98,74 900,PLN,2015
Kia Ceed I,https://www.otomoto.pl/oferta/kia-ceed-sprzedam-samochod-kia-ceed-2010-ID6Br83V.html#7ba30c8b98,20 400,PLN,2010
Škoda RAPID,https://www.otomoto.pl/oferta/skoda-rapid-ambition-1-0tsi-95km-podemo-pakiet-przegladow-audio-fv23-ID6BtDkg.html#7ba30c8b98,50 900,PLN,2017
Volkswagen Touareg II,https://www.otomoto.pl/oferta/volkswagen-touareg-r-line-model-2014-3-0-v6-tdi-4motion-tiptronic-8-st-pneumatyka-ID6BrEyt.html#7ba30c8b98,152 000,PLN,2013
Opel Astra H,https://www.otomoto.pl/oferta/opel-astra-120km-klima-alufelgi-tempomat-serwis-nowy-rozrzad-2018-ID6BwjqD.html#7ba30c8b98,13 800,PLN,2006
Škoda Octavia III,https://www.otomoto.pl/oferta/skoda-octavia-ambition-1-0tsi-115km-podgrzewane-fotele-light-and-rain-assist-vat23-ID6BsoyS.html#7ba30c8b98,72 900,PLN,2018
Nissan Juke,https://www.otomoto.pl/oferta/nissan-juke-z-gwarancja-lift-xenon-kamera-navi-assystent-individual-ID6BuQSz.html#7ba30c8b98,44 800,PLN,2014
car_title,car_link,car_price,currency,years
Toyota RAV4 IV,https://www.otomoto.pl/oferta/toyota-rav4-z-gwarancja-oplacona-relingi-kamera-stan-salonowy-ID6BuOT0.html#081076c85c,69 800,PLN,2015
Suzuki Grand Vitara I,https://www.otomoto.pl/oferta/suzuki-grand-vitara-przebieg-tylko-130-tys-km-z-gwarancja-oplacony-4x4-super-stan-ID6Bwjqw.html#081076c85c,21 400,PLN,2004
Opel Insignia A,https://www.otomoto.pl/oferta/opel-insignia-sports-tourer-cosmo-ID6Bwjmj.html#081076c85c,27 900,PLN,2009
Opel Grandland X,https://www.otomoto.pl/oferta/opel-grandland-x-elite-2-0-turbo-d-8at-samochod-demonstracyjny-niski-przebieg-ID6BrHJo.html#081076c85c,126 900,PLN,2018
Toyota Corolla Seria,https://www.otomoto.pl/oferta/toyota-corolla-1-6-active-czujniki-parkowania-ID6BrHC3.html#081076c85c,49 900,PLN,2013
Volvo V40 II,https://www.otomoto.pl/oferta/volvo-v40-volvo-cross-country-2-0-150-km-automat-w-bardzo-atrakcyjnej-cenie-ID6BwfiL.html#081076c85c,48 500,PLN,2013
Volkswagen Passat B6,https://www.otomoto.pl/oferta/volkswagen-passat-2-0-tdi-170-km-highline-ID6BwjmD.html#081076c85c,18 500,PLN,2006
Chevrolet Malibu,https://www.otomoto.pl/oferta/chevrolet-malibu-2-0d-160km-salon-polska-pelna-opcja-faktura-vat-ID6Bu8hn.html#081076c85c,34 900,PLN,2012
Ford Mondeo Mk5,https://www.otomoto.pl/oferta/ford-mondeo-rata-juz-od-920-zl-gwarancja-do-2020-roku-ID6A6wLV.html#081076c85c,79 900,PLN,2017
